,서울,경기
2003년 11월,0.5364081884659168,0.5241331858036802
2003년 12월,0.5325493449613151,0.5206185087727454
2004년 01월,0.5311215728646125,0.5177268035965001
2004년 02월,0.5332439367921433,0.5182846888395056
2004년 03월,0.5354724189160509,0.519539930636268
2004년 04월,0.5372571340369291,0.5206371049475123
2004년 05월,0.5375465472997742,0.5195213344615013
2004년 06월,0.5362055991819252,0.5168806776446085
2004년 07월,0.5346813559976075,0.5138495011576119
2004년 08월,0.5317196936078257,0.5107718342336981
2004년 09월,0.5298095660730479,0.5084008219509246
2004년 10월,0.5275424955140944,0.50624366567797
2004년 11월,0.5252754249551409,0.5024779402876828
2004년 12월,0.5227478824596268,0.49975360068433916
2005년 01월,0.5211464624052171,0.4977266176347525
2005년 02월,0.5242431843176599,0.5003300821021116
2005년 03월,0.5258349572633082,0.5032217872783569
2005년 04월,0.5292307395473577,0.5062715599401203
2005년 05월,0.5322695788072315,0.5097676407962882
2005년 06월,0.5382700804568871,0.517568736110982
2005년 07월,0.5447625846533793,0.5250536964546393
2005년 08월,0.5469235370159563,0.5273503240383453
2005년 09월,0.5489783711821566,0.5284939887865066
2005년 10월,0.5490362538347258,0.5278338245822835
2005년 11월,0.5503000250824828,0.5270806795042259
2005년 12월,0.5522969765961141,0.5279639978056513
2006년 01월,0.5554805224874105,0.5300281732047717
2006년 02월,0.5594165428621042,0.5335149559735561
2006년 03월,0.5656196337957514,0.5381639996652688
2006년 04월,0.5741380308321596,0.5450724785911538
2006년 05월,0.5822416021918231,0.555551423072274
2006년 06월,0.586659978004592,0.5616602664831843
2006년 07월,0.5890428138686835,0.5649052989799997
2006년 08월,0.591059059599838,0.5681968219137323
2006년 09월,0.5971656794458701,0.5750216180531664
2006년 10월,0.6091666827451813,0.5919348390036169
2006년 11월,0.6370661212834514,0.6322978363350659
2006년 12월,0.6564471627853133,0.6570214506875935
2007년 01월,0.6701653514441722,0.6727724107151158
2007년 02월,0.6759343224835517,0.680080707398488
2007년 03월,0.680343051187559,0.6843020390705632
2007년 04월,0.6843466013235834,0.6873239174701764
2007년 05월,0.6860541395743696,0.6886814382281563
2007년 06월,0.6893245094445194,0.6906991231903598
2007년 07월,0.6944471241968782,0.6943160791825121
2007년 08월,0.6978043180458816,0.6979051409125142
2007년 09월,0.7044222346562735,0.7023775209439418
2007년 10월,0.7101333230430841,0.7074635747426754
2007년 11월,0.7167319454359529,0.7115919255409162
2007년 12월,0.7208609079858767,0.7135073315419017
2008년 01월,0.7282602404059503,0.7165757003784321
2008년 02월,0.73460803797102,0.7208528205748077
2008년 03월,0.749686468965251,0.7302996773563678
2008년 04월,0.7662023191649463,0.7418943923234991
2008년 05월,0.778270852225588,0.7501975843568978
2008년 06월,0.7918250400355012,0.7610205580712046
2008년 07월,0.7990603716066295,0.7666273047634101
2008년 08월,0.8025622720870554,0.7696491831630233
2008년 09월,0.8065368808967952,0.7721317724943979
2008년 10월,0.8064018213741342,0.7695376061144222
2008년 11월,0.8008740280537923,0.760788105886619
2008년 12월,0.7897798529780625,0.7518805381732977
2009년 01월,0.7842810009840051,0.7450371458590967
2009년 02월,0.7833741727604238,0.7414666803038614
2009년 03월,0.7821972254915203,0.7389283024481864
2009년 04월,0.784107353026298,0.7389097062734195
2009년 05월,0.7850817110112099,0.7404066983421509
2009년 06월,0.7879661965308997,0.7416433439641466
2009년 07월,0.7936194022651412,0.7438655868487851
2009년 08월,0.7979123656640105,0.7465434360152117
2009년 09월,0.8068552354859249,0.7514807204158104
2009년 10월,0.8107140789905266,0.7534984053780137
2009년 11월,0.8116305543228695,0.7537773479995165
2009년 12월,0.8119682031295221,0.752894029698091
2010년 01월,0.8130293850932876,0.7524663176784535
2010년 02월,0.8148816299754963,0.7527545583873396
2010년 03월,0.8154893978274711,0.7528010488242568
2010년 04월,0.8153446911960485,0.7519642209597486
2010년 05월,0.8132802099210866,0.748365861142363
2010년 06월,0.8113025526249783,0.7448976745483453
2010년 07월,0.808543479519188,0.7396349570893267
2010년 08월,0.8054853460417913,0.7360087030097908
2010년 09월,0.8039900441837582,0.7347627593004118
2010년 10월,0.8030639217426537,0.7337957582125356
2010년 11월,0.8025719191958169,0.7335726041153334
2010년 12월,0.8028516853499006,0.7339631237854373
2011년 01월,0.8041733392502266,0.7349673172228472
2011년 02월,0.8060641725674815,0.737719551088341
2011년 03월,0.8078778290146442,0.7410761606337576
2011년 04월,0.8089872465222173,0.7439678658100028
2011년 05월,0.8100194871596983,0.7439585677226194
2011년 06월,0.8098651334195142,0.7440701447712206
2011년 07월,0.8093152482201084,0.7442282122567387
2011년 08월,0.8102799590962589,0.7449534630726459
2011년 09월,0.8101063111385518,0.7458460794614548
2011년 10월,0.8100194871596983,0.7463853685296934
2011년 11월,0.8093441895463929,0.7463388780927763
2011년 12월,0.8083794786702425,0.7455764349273355
2012년 01월,0.8070578247699165,0.7444141740044073
2012년 02월,0.8059098188272975,0.7440608466838371
2012년 03월,0.8032472168091224,0.742768412537541
2012년 04월,0.7993594319782361,0.7412714204688096
2012년 05월,0.7962241216307472,0.7393839087299742
2012년 06월,0.7922784541472921,0.7364829054663455
2012년 07월,0.788660788361728,0.7329403341732605
2012년 08월,0.7838179397634528,0.7292582915694241
2012년 09월,0.7799494491500897,0.7254832680917536
2012년 10월,0.7767080206062243,0.7221359566337204
2012년 11월,0.7738331821952961,0.7191698667584078
2012년 12월,0.7700129271257404,0.7158690457372918
2013년 01월,0.7660865538598082,0.7120754260848543
2013년 02월,0.7637423064307628,0.7094812597048786
2013년 03월,0.7631248914700264,0.7074914690048257
2013년 04월,0.763443246059156,0.706952179936587
2013년 05월,0.7645816048930135,0.7079377771992301
2013년 06월,0.7627775955546122,0.7080958446847483
2013년 07월,0.7595168727932239,0.7063571023440478
2013년 08월,0.7563719153369735,0.7047020427897982
2013년 09월,0.756400856663258,0.7047299370519484
2013년 10월,0.7589187520500107,0.7069893722861207
2013년 11월,0.7593914603793243,0.7080772485099815
2013년 12월,0.7591599297690482,0.7088954801997228
2014년 01월,0.760896409346119,0.7104017703558378
2014년 02월,0.7626714773582357,0.7124473495801914
2014년 03월,0.7643790156090219,0.714892746562032
2014년 04월,0.7642921916301684,0.7143906498433271
2014년 05월,0.7637519535395242,0.7136839952021868
2014년 06월,0.7631827741225955,0.7134143506680676
2014년 07월,0.7628451253159428,0.713228388920399
2014년 08월,0.76321171544888,0.7139815339984564
2014년 09월,0.7650929016573733,0.7166965755144167
2014년 10월,0.7670030291921511,0.7188351356126045
2014년 11월,0.7677362094580253,0.7202670410696519
2014년 12월,0.7677362094580253,0.7212247440701447
2015년 01월,0.7684018599625692,0.7224520916047569
2015년 02월,0.7699453973644099,0.7246092478777115
2015년 03월,0.7727044704702,0.7275009530539568
2015년 04월,0.7766790792799398,0.7318431598620163
2015년 05월,0.7800652144552278,0.7353206445434174
2015년 06월,0.783972293503637,0.738835321574352
2015년 07월,0.7869243087846572,0.7414108917795609
2015년 08월,0.7898377356306315,0.7437912021497177
2015년 09월,0.7933782245461035,0.7465806283647453
2015년 10월,0.7970634200929981,0.7498256608615608
2015년 11월,0.8007196743136082,0.7523919329793861
2015년 12월,0.8030446275251307,0.7534519149410965
2016년 01월,0.8034305118755909,0.7537308575625994
2016년 02월,0.8034401589843524,0.7537494537373661
2016년 03월,0.8035173358544444,0.753656472863532
2016년 04월,0.8041347508151807,0.7537494537373661
2016년 05월,0.8053116980840842,0.7541771657570038
2016년 06월,0.8071060603137239,0.7549303108350611
2016년 07월,0.8089583051959328,0.7555346865149839
2016년 08월,0.8110227864708947,0.7562041488065904
2016년 09월,0.813135503289664,0.7567899283117462
2016년 10월,0.8166374037700901,0.7580730643706589
2016년 11월,0.8194640066372109,0.7593469023421882
2016년 12월,0.8202357753381312,0.7597746143618257
2017년 01월,0.8204383646221227,0.7598304028861262
2017년 02월,0.8208821316251519,0.7599233837599605
2017년 03월,0.8219819020239634,0.7602674129931473
2017년 04월,0.8238823824499797,0.7610484523333549
2017년 05월,0.826776515078431,0.7620433476833814
2017년 06월,0.8322464257462039,0.7634194646161284
2017년 07월,0.8356518551390149,0.7652325916558963
2017년 08월,0.8394335217735244,0.7678546522980222
2017년 09월,0.8400316425167377,0.7692586634929195
2017년 10월,0.8419803584865616,0.7705510976392156
2017년 11월,0.8450481390727199,0.7719551088341128
2017년 12월,0.8500549885199405,0.7724293112906675
2018년 01월,0.8573578498523993,0.77303368697059
2018년 02월,0.8654228327770167,0.7745213809519382
2018년 03월,0.8701595631789153,0.7758696036225349
2018년 04월,0.872870400740898,0.7769016913220951
2018년 05월,0.8747419398406299,0.7772085282057479
2018년 06월,0.8767678326805456,0.7772457205552817
2018년 07월,0.8795654942213819,0.7772085282057479
2018년 08월,0.8851222288680083,0.7776269421380021
2018년 09월,0.8961585212911691,0.7812903885670717
2018년 10월,0.9007216037353606,0.7845354210638872
2018년 11월,0.9025642015088079,0.786590298375624
2018년 12월,0.9029114974242219,0.7868320486475932
2019년 01월,0.9010688996507747,0.7858092590354164
2019년 02월,0.8993999498350345,0.7849166426466075
2019년 03월,0.8974319396476875,0.7835126314517104
2019년 04월,0.8958401667020395,0.7810300421203358
2019년 05월,0.894894750043412,0.7790681456824331
2019년 06월,0.8945571012367592,0.7777292210992199
2019년 07월,0.8951745161974957,0.7771806339435977
2019년 08월,0.8964189932277297,0.7772829129048154
2019년 09월,0.8979335893032858,0.7781476350314739
2019년 10월,0.901917845221787,0.779570242401138
2019년 11월,0.9063844565783634,0.7817738891110098
2019년 12월,0.9141986146751818,0.785669787724665
2020년 01월,0.9172760423701016,0.7894634073771025
2020년 02월,0.9186362847054738,0.7956280393123134
2020년 03월,0.9198518204094233,0.8060790895312834
2020년 04월,0.9196685253429547,0.8121507405926601
2020년 05월,0.9188774624245113,0.8154143692642423
2020년 06월,0.9200737039109379,0.8209746255195306
2020년 07월,0.9266337378687607,0.8288408074459084
2020년 08월,0.9305601111346928,0.8344661503128805
2020년 09월,0.9330973007389685,0.8394499251503965
2020년 10월,0.9345926025970017,0.8429088136570306
2020년 11월,0.9361554342163654,0.8491385322039255
2020년 12월,0.9386057998417874,0.8575161089363916
2021년 01월,0.9423199367149665,0.8670187542422523
2021년 02월,0.9471049026606726,0.8811797413272089
2021년 03월,0.9507129213374752,0.89242112897377
2021년 04월,0.9540508209689555,0.9028535830179731
2021년 05월,0.9578228404947038,0.9122911417121498
2021년 06월,0.9647108761504177,0.9298087383425229
2021년 07월,0.9705377298423662,0.9439604273400961
2021년 08월,0.9771749406702811,0.9598043682414527
2021년 09월,0.9841594474136102,0.9746906061423164
2021년 10월,0.9911728954832236,0.9876149476052776
2021년 11월,0.996671747477281,0.9961226975611117
2021년 12월,0.9992861139516487,0.9994979032812951
2022년 01월,0.9996912925196318,1.0
2022년 02월,0.9992764668428872,0.9996466726794297
2022년 03월,0.9991896428640337,0.9990329989121236
2022년 04월,0.9995755272144938,0.9993026434462431
2022년 05월,1.0,0.9986982677663204
2022년 06월,0.9999614115649539,0.9982054691349989
2022년 07월,0.99910281888518,0.9966340923672
2022년 08월,0.9966813945860424,0.9921152218988553
2022년 09월,0.9920218410542361,0.9850393774000687
2022년 10월,0.9840436821084722,0.9741978075109949
2022년 11월,0.9708850257577804,0.9555737384819942
2022년 12월,0.9518223388450482,0.9280235055649053
2023년 01월,0.939937100850875,0.9070005299909808
2023년 02월,0.9324123560169018,0.8904685306232508
2023년 03월,0.9273186825908275,0.8802592306762499
2023년 04월,0.9241447838082927,0.8747082725083449
2023년 05월,0.9231704258233807,0.8726162028470743
2023년 06월,0.9236141928264099,0.8727091837209086
2023년 07월,0.9249647880530204,0.8740853006536555
2023년 08월,0.9276756256150032,0.8769119192182169
2023년 09월,0.9306662293310695,0.8816353476089968
2023년 10월,0.9330008296513534,0.8853266883002165
2023년 11월,0.9338980107661733,0.8862007085142586
2023년 12월,0.9332516544791526,0.8850384475913304
2024년 01월,0.9321518840803411,0.8829835702795934
2024년 02월,0.9313222327268518,0.8811704432398255
2024년 03월,0.9313029385093288,0.8795153836855758
2024년 04월,0.9321229427540566,0.8789017099182698
2024년 05월,0.9334060082193366,0.8781950552771294
